HEAT_SELL_DATE,DAY_OF_THE_WEEK,HOUR,SEJONG
2017-02-10,금,11,117.0
2017-02-10,금,12,108.0
2017-02-10,금,13,90.0
2017-02-10,금,14,98.0
2017-02-10,금,15,98.0
2017-02-10,금,16,112.0
2017-02-10,금,17,114.0
2017-02-10,금,18,118.0
2017-02-10,금,19,115.0
2017-02-10,금,20,113.0
2017-02-10,금,21,118.0
2017-02-10,금,22,125.0
2017-02-10,금,23,142.0
2017-02-10,금,24,137.0
2017-02-11,토,1,121.0
2017-02-11,토,2,130.0
2017-02-11,토,3,121.0
2017-02-11,토,4,114.0
2017-02-11,토,5,111.0
2017-02-11,토,6,113.0
2017-02-11,토,7,115.0
2017-02-11,토,8,114.0
2017-02-11,토,9,116.0
2017-02-11,토,10,131.0
2017-02-11,토,11,103.0
2017-02-11,토,12,95.0
2017-02-11,토,13,94.0
2017-02-11,토,14,89.0
2017-02-11,토,15,87.0
2017-02-11,토,16,94.0
2017-02-11,토,17,114.0
2017-02-11,토,18,102.0
2017-02-11,토,19,103.0
2017-02-11,토,20,105.0
2017-02-11,토,21,118.0
2017-02-11,토,22,119.0
2017-02-11,토,23,116.0
2017-02-11,토,24,119.0
2017-02-12,일,1,120.0
2017-02-12,일,2,112.0
2017-02-12,일,3,98.0
2017-02-12,일,4,97.0
2017-02-12,일,5,120.0
2017-02-12,일,6,108.0
2017-02-12,일,7,95.0
2017-02-12,일,8,93.0
2017-02-12,일,9,97.0
2017-02-12,일,10,93.0
2017-02-12,일,11,85.0
2017-02-12,일,12,71.0
2017-02-12,일,13,67.0
2017-02-12,일,14,69.0
2017-02-12,일,15,75.0
2017-02-12,일,16,86.0
2017-02-12,일,17,92.0
2017-02-12,일,18,109.0
2017-02-12,일,19,124.0
2017-02-12,일,20,133.0
2017-02-12,일,21,159.0
2017-02-12,일,22,140.0
2017-02-12,일,23,104.0
2017-02-12,일,24,109.0
2017-02-13,월,1,103.0
2017-02-13,월,2,110.0
2017-02-13,월,3,106.0
2017-02-13,월,4,111.0
2017-02-13,월,5,111.0
2017-02-13,월,6,110.0
2017-02-13,월,7,126.0
2017-02-13,월,8,125.0
2017-02-13,월,9,119.0
2017-02-13,월,10,109.0
2017-02-13,월,11,94.0
2017-02-13,월,12,90.0
2017-02-13,월,13,88.0
2017-02-13,월,14,91.0
2017-02-13,월,15,91.0
2017-02-13,월,16,96.0
2017-02-13,월,17,113.0
2017-02-13,월,18,135.0
2017-02-13,월,19,95.0
2017-02-13,월,20,95.0
2017-02-13,월,21,100.0
2017-02-13,월,22,111.0
2017-02-13,월,23,108.0
2017-02-13,월,24,102.0
2017-02-14,화,1,109.0
2017-02-14,화,2,109.0
2017-02-14,화,3,102.0
2017-02-14,화,4,93.0
2017-02-14,화,5,92.0
2017-02-14,화,6,99.0
2017-02-14,화,7,112.0
2017-02-14,화,8,120.0
2017-02-14,화,9,127.0
2017-02-14,화,10,120.0
2017-02-14,화,11,107.0
2017-02-14,화,12,92.0
2017-02-14,화,13,83.0
2017-02-14,화,14,74.0
2017-02-14,화,15,70.0
2017-02-14,화,16,74.0
2017-02-14,화,17,83.0
2017-02-14,화,18,91.0
2017-02-14,화,19,103.0
2017-02-14,화,20,109.0
2017-02-14,화,21,115.0
2017-02-14,화,22,110.0
2017-02-14,화,23,101.0
2017-02-14,화,24,94.0
2017-02-15,수,1,110.0
2017-02-15,수,2,104.0
2017-02-15,수,3,100.0
2017-02-15,수,4,101.0
2017-02-15,수,5,102.0
2017-02-15,수,6,104.0
2017-02-15,수,7,110.0
2017-02-15,수,8,118.0
2017-02-15,수,9,124.0
2017-02-15,수,10,121.0
2017-02-15,수,11,109.0
2017-02-15,수,12,86.0
2017-02-15,수,13,74.0
2017-02-15,수,14,71.0
2017-02-15,수,15,70.0
2017-02-15,수,16,73.0
2017-02-15,수,17,79.0
2017-02-15,수,18,82.0
2017-02-15,수,19,88.0
2017-02-15,수,20,89.0
2017-02-15,수,21,90.0
2017-02-15,수,22,95.0
2017-02-15,수,23,96.0
2017-02-15,수,24,98.0
2017-02-16,목,1,97.0
2017-02-16,목,2,95.0
2017-02-16,목,3,98.0
2017-02-16,목,4,99.0
2017-02-16,목,5,95.0
2017-02-16,목,6,95.0
2017-02-16,목,7,103.0
2017-02-16,목,8,111.0
2017-02-16,목,9,111.0
2017-02-16,목,10,101.0
2017-02-16,목,11,95.0
2017-02-16,목,12,86.0
2017-02-16,목,13,75.0
2017-02-16,목,14,69.0
2017-02-16,목,15,70.0
2017-02-16,목,16,73.0
2017-02-16,목,17,79.0
2017-02-16,목,18,82.0
2017-02-16,목,19,84.0
2017-02-16,목,20,79.0
2017-02-16,목,21,77.0
2017-02-16,목,22,72.0
2017-02-16,목,23,67.0
2017-02-16,목,24,64.0
2017-02-17,금,1,67.0
2017-02-17,금,2,78.0
2017-02-17,금,3,70.0
2017-02-17,금,4,68.0
2017-02-17,금,5,58.0
2017-02-17,금,6,64.0
2017-02-17,금,7,77.0
2017-02-17,금,8,101.0
2017-02-17,금,9,99.0
2017-02-17,금,10,88.0
2017-02-17,금,11,84.0
2017-02-17,금,12,90.0
2017-02-17,금,13,94.0
2017-02-17,금,14,89.0
2017-02-17,금,15,84.0
2017-02-17,금,16,87.0
2017-02-17,금,17,79.0
2017-02-17,금,18,73.0
2017-02-17,금,19,76.0
2017-02-17,금,20,88.0
2017-02-17,금,21,102.0
2017-02-17,금,22,101.0
2017-02-17,금,23,108.0
2017-02-17,금,24,106.0
2017-02-18,토,1,100.0
2017-02-18,토,2,90.0
2017-02-18,토,3,95.0
2017-02-18,토,4,101.0
2017-02-18,토,5,95.0
2017-02-18,토,6,97.0
2017-02-18,토,7,88.0
2017-02-18,토,8,93.0
2017-02-18,토,9,99.0
2017-02-18,토,10,103.0
2017-02-18,토,11,93.0
2017-02-18,토,12,80.0
2017-02-18,토,13,84.0
2017-02-18,토,14,71.0
2017-02-18,토,15,75.0
2017-02-18,토,16,73.0
2017-02-18,토,17,80.0
2017-02-18,토,18,71.0
2017-02-18,토,19,78.0
2017-02-18,토,20,74.0
2017-02-18,토,21,78.0
2017-02-18,토,22,93.0
2017-02-18,토,23,109.0
2017-02-18,토,24,106.0
2017-02-19,일,1,98.0
2017-02-19,일,2,91.0
2017-02-19,일,3,97.0
2017-02-19,일,4,98.0
2017-02-19,일,5,101.0
2017-02-19,일,6,89.0
2017-02-19,일,7,90.0
2017-02-19,일,8,99.0
2017-02-19,일,9,97.0
2017-02-19,일,10,94.0
2017-02-19,일,11,95.0
2017-02-19,일,12,86.0
2017-02-19,일,13,85.0
2017-02-19,일,14,72.0
2017-02-19,일,15,73.0
2017-02-19,일,16,83.0
2017-02-19,일,17,81.0
2017-02-19,일,18,84.0
2017-02-19,일,19,81.0
2017-02-19,일,20,97.0
2017-02-19,일,21,99.0
2017-02-19,일,22,101.0
2017-02-19,일,23,88.0
2017-02-19,일,24,93.0
2017-02-20,월,1,79.0
2017-02-20,월,2,81.0
2017-02-20,월,3,72.0
2017-02-20,월,4,65.0
2017-02-20,월,5,73.0
2017-02-20,월,6,68.0
2017-02-20,월,7,83.0
2017-02-20,월,8,114.0
2017-02-20,월,9,117.0
2017-02-20,월,10,115.0
2017-02-20,월,11,106.0
2017-02-20,월,12,105.0
2017-02-20,월,13,93.0
2017-02-20,월,14,97.0
2017-02-20,월,15,87.0
2017-02-20,월,16,83.0
2017-02-20,월,17,83.0
2017-02-20,월,18,84.0
2017-02-20,월,19,83.0
2017-02-20,월,20,102.0
2017-02-20,월,21,113.0
2017-02-20,월,22,119.0
2017-02-20,월,23,127.0
2017-02-20,월,24,115.0
2017-02-21,화,1,112.0
2017-02-21,화,2,110.0
2017-02-21,화,3,113.0
2017-02-21,화,4,113.0
2017-02-21,화,5,107.0
2017-02-21,화,6,95.0
2017-02-21,화,7,116.0
2017-02-21,화,8,122.0
2017-02-21,화,9,125.0
2017-02-21,화,10,109.0
2017-02-21,화,11,101.0
2017-02-21,화,12,86.0
2017-02-21,화,13,87.0
2017-02-21,화,14,82.0
2017-02-21,화,15,76.0
2017-02-21,화,16,70.0
2017-02-21,화,17,63.0
2017-02-21,화,18,66.0
2017-02-21,화,19,72.0
2017-02-21,화,20,83.0
2017-02-21,화,21,93.0
2017-02-21,화,22,102.0
2017-02-21,화,23,103.0
2017-02-21,화,24,103.0
2017-02-22,수,1,96.0
2017-02-22,수,2,93.0
2017-02-22,수,3,91.0
2017-02-22,수,4,81.0
2017-02-22,수,5,80.0
2017-02-22,수,6,80.0
2017-02-22,수,7,88.0
2017-02-22,수,8,118.0
2017-02-22,수,9,106.0
2017-02-22,수,10,114.0
2017-02-22,수,11,116.0
2017-02-22,수,12,117.0
2017-02-22,수,13,119.0
2017-02-22,수,14,118.0
2017-02-22,수,15,109.0
2017-02-22,수,16,105.0
2017-02-22,수,17,99.0
2017-02-22,수,18,85.0
2017-02-22,수,19,85.0
2017-02-22,수,20,86.0
2017-02-22,수,21,89.0
2017-02-22,수,22,107.0
2017-02-22,수,23,108.0
2017-02-22,수,24,108.0
2017-02-23,목,1,99.0
2017-02-23,목,2,97.0
2017-02-23,목,3,94.0
2017-02-23,목,4,90.0
2017-02-23,목,5,95.0
2017-02-23,목,6,96.0
2017-02-23,목,7,99.0
2017-02-23,목,8,113.0
2017-02-23,목,9,115.0
2017-02-23,목,10,82.0
2017-02-23,목,11,82.0
2017-02-23,목,12,66.0
2017-02-23,목,13,70.0
2017-02-23,목,14,69.0
2017-02-23,목,15,64.0
2017-02-23,목,16,66.0
2017-02-23,목,17,72.0
2017-02-23,목,18,80.0
2017-02-23,목,19,92.0
2017-02-23,목,20,106.0
2017-02-23,목,21,133.0
2017-02-23,목,22,136.0
2017-02-23,목,23,136.0
2017-02-23,목,24,133.0
2017-02-24,금,1,133.0
2017-02-24,금,2,127.0
2017-02-24,금,3,100.0
2017-02-24,금,4,103.0
2017-02-24,금,5,99.0
2017-02-24,금,6,100.0
2017-02-24,금,7,99.0
2017-02-24,금,8,117.0
2017-02-24,금,9,120.0
2017-02-24,금,10,84.0
2017-02-24,금,11,72.0
2017-02-24,금,12,60.0
2017-02-24,금,13,58.0
2017-02-24,금,14,54.0
2017-02-24,금,15,70.0
2017-02-24,금,16,76.0
2017-02-24,금,17,67.0
2017-02-24,금,18,74.0
2017-02-24,금,19,104.0
2017-02-24,금,20,102.0
2017-02-24,금,21,97.0
2017-02-24,금,22,101.0
2017-02-24,금,23,100.0
2017-02-24,금,24,105.0
2017-02-25,토,1,95.0
2017-02-25,토,2,97.0
2017-02-25,토,3,97.0
2017-02-25,토,4,89.0
2017-02-25,토,5,88.0
2017-02-25,토,6,85.0
2017-02-25,토,7,91.0
2017-02-25,토,8,91.0
2017-02-25,토,9,90.0
2017-02-25,토,10,87.0
2017-02-25,토,11,88.0
2017-02-25,토,12,68.0
2017-02-25,토,13,72.0
2017-02-25,토,14,72.0
2017-02-25,토,15,54.0
2017-02-25,토,16,46.0
2017-02-25,토,17,60.0
2017-02-25,토,18,59.0
2017-02-25,토,19,68.0
2017-02-25,토,20,77.0
2017-02-25,토,21,85.0
2017-02-25,토,22,81.0
2017-02-25,토,23,88.0
2017-02-25,토,24,87.0
2017-02-26,일,1,89.0
2017-02-26,일,2,86.0
2017-02-26,일,3,78.0
2017-02-26,일,4,77.0
2017-02-26,일,5,78.0
2017-02-26,일,6,86.0
2017-02-26,일,7,88.0
2017-02-26,일,8,85.0
2017-02-26,일,9,79.0
2017-02-26,일,10,77.0
2017-02-26,일,11,75.0
2017-02-26,일,12,72.0
2017-02-26,일,13,69.0
2017-02-26,일,14,65.0
2017-02-26,일,15,61.0
2017-02-26,일,16,59.0
2017-02-26,일,17,58.0
2017-02-26,일,18,62.0
2017-02-26,일,19,69.0
2017-02-26,일,20,78.0
2017-02-26,일,21,87.0
2017-02-26,일,22,95.0
2017-02-26,일,23,99.0
2017-02-26,일,24,103.0
2017-02-27,월,1,92.0
2017-02-27,월,2,82.0
2017-02-27,월,3,77.0
2017-02-27,월,4,80.0
2017-02-27,월,5,90.0
2017-02-27,월,6,104.0
2017-02-27,월,7,112.0
2017-02-27,월,8,110.0
2017-02-27,월,9,105.0
2017-02-27,월,10,95.0
2017-02-27,월,11,81.0
2017-02-27,월,12,75.0
2017-02-27,월,13,71.0
2017-02-27,월,14,68.0
2017-02-27,월,15,62.0
2017-02-27,월,16,57.0
2017-02-27,월,17,54.0
2017-02-27,월,18,56.0
2017-02-27,월,19,66.0
2017-02-27,월,20,75.0
2017-02-27,월,21,82.0
2017-02-27,월,22,92.0
2017-02-27,월,23,96.0
2017-02-27,월,24,98.0
2017-02-28,화,1,98.0
2017-02-28,화,2,88.0
2017-02-28,화,3,94.0
2017-02-28,화,4,81.0
2017-02-28,화,5,91.0
2017-02-28,화,6,96.0
2017-02-28,화,7,97.0
2017-02-28,화,8,103.0
2017-02-28,화,9,107.0
2017-02-28,화,10,96.0
2017-02-28,화,11,78.0
2017-02-28,화,12,74.0
2017-02-28,화,13,67.0
2017-02-28,화,14,60.0
2017-02-28,화,15,56.0
2017-02-28,화,16,54.0
2017-02-28,화,17,49.0
2017-02-28,화,18,58.0
2017-02-28,화,19,65.0
2017-02-28,화,20,73.0
2017-02-28,화,21,76.0
2017-02-28,화,22,68.0
2017-02-28,화,23,85.0
2017-02-28,화,24,92.0
2017-03-01,수,1,79.0
2017-03-01,수,2,76.0
2017-03-01,수,3,73.0
2017-03-01,수,4,72.0
2017-03-01,수,5,75.0
2017-03-01,수,6,69.0
2017-03-01,수,7,72.0
2017-03-01,수,8,77.0
2017-03-01,수,9,91.0
2017-03-01,수,10,97.0
2017-03-01,수,11,80.0
2017-03-01,수,12,70.0
2017-03-01,수,13,69.0
2017-03-01,수,14,73.0
2017-03-01,수,15,68.0
2017-03-01,수,16,61.0
2017-03-01,수,17,61.0
2017-03-01,수,18,62.0
2017-03-01,수,19,68.0
2017-03-01,수,20,79.0
2017-03-01,수,21,101.0
2017-03-01,수,22,94.0
2017-03-01,수,23,95.0
2017-03-01,수,24,77.0
2017-03-02,목,1,81.0
2017-03-02,목,2,82.0
2017-03-02,목,3,73.0
2017-03-02,목,4,71.0
2017-03-02,목,5,65.0
2017-03-02,목,6,72.0
2017-03-02,목,7,96.0
2017-03-02,목,8,123.0
2017-03-02,목,9,98.0
2017-03-02,목,10,95.0
2017-03-02,목,11,96.0
2017-03-02,목,12,78.0
2017-03-02,목,13,78.0
2017-03-02,목,14,70.0
2017-03-02,목,15,69.0
2017-03-02,목,16,54.0
2017-03-02,목,17,55.0
2017-03-02,목,18,61.0
2017-03-02,목,19,70.0
2017-03-02,목,20,82.0
2017-03-02,목,21,98.0
2017-03-02,목,22,107.0
2017-03-02,목,23,97.0
2017-03-02,목,24,102.0
2017-03-03,금,1,100.0
2017-03-03,금,2,92.0
2017-03-03,금,3,85.0
2017-03-03,금,4,89.0
2017-03-03,금,5,94.0
2017-03-03,금,6,89.0
2017-03-03,금,7,94.0
2017-03-03,금,8,120.0
2017-03-03,금,9,110.0
2017-03-03,금,10,73.0
2017-03-03,금,11,64.0
2017-03-03,금,12,67.0
2017-03-03,금,13,61.0
2017-03-03,금,14,52.0
2017-03-03,금,15,50.0
2017-03-03,금,16,52.0
2017-03-03,금,17,61.0
2017-03-03,금,18,66.0
2017-03-03,금,19,74.0
2017-03-03,금,20,94.0
2017-03-03,금,21,116.0
2017-03-03,금,22,93.0
2017-03-03,금,23,85.0
2017-03-03,금,24,76.0
2017-03-04,토,1,76.0
2017-03-04,토,2,73.0
2017-03-04,토,3,71.0
2017-03-04,토,4,66.0
2017-03-04,토,5,71.0
2017-03-04,토,6,81.0
2017-03-04,토,7,75.0
2017-03-04,토,8,77.0
2017-03-04,토,9,68.0
2017-03-04,토,10,66.0
2017-03-04,토,11,63.0
2017-03-04,토,12,59.0
2017-03-04,토,13,53.0
2017-03-04,토,14,36.0
2017-03-04,토,15,39.0
2017-03-04,토,16,38.0
2017-03-04,토,17,42.0
2017-03-04,토,18,58.0
2017-03-04,토,19,65.0
2017-03-04,토,20,63.0
2017-03-04,토,21,86.0
2017-03-04,토,22,91.0
2017-03-04,토,23,89.0
2017-03-04,토,24,92.0
2017-03-05,일,1,89.0
2017-03-05,일,2,81.0
2017-03-05,일,3,81.0
2017-03-05,일,4,78.0
2017-03-05,일,5,80.0
2017-03-05,일,6,81.0
2017-03-05,일,7,77.0
2017-03-05,일,8,78.0
2017-03-05,일,9,81.0
2017-03-05,일,10,71.0
2017-03-05,일,11,59.0
2017-03-05,일,12,56.0
2017-03-05,일,13,52.0
2017-03-05,일,14,48.0
2017-03-05,일,15,45.0
2017-03-05,일,16,43.0
2017-03-05,일,17,40.0
2017-03-05,일,18,42.0
2017-03-05,일,19,39.0
2017-03-05,일,20,42.0
2017-03-05,일,21,48.0
2017-03-05,일,22,73.0
2017-03-05,일,23,91.0
2017-03-05,일,24,84.0
2017-03-06,월,1,65.0
2017-03-06,월,2,60.0
2017-03-06,월,3,70.0
2017-03-06,월,4,76.0
2017-03-06,월,5,95.0
2017-03-06,월,6,100.0
2017-03-06,월,7,113.0
2017-03-06,월,8,130.0
2017-03-06,월,9,108.0
2017-03-06,월,10,91.0
2017-03-06,월,11,64.0
2017-03-06,월,12,63.0
2017-03-06,월,13,66.0
2017-03-06,월,14,60.0
2017-03-06,월,15,66.0
2017-03-06,월,16,67.0
2017-03-06,월,17,70.0
2017-03-06,월,18,72.0
2017-03-06,월,19,80.0
2017-03-06,월,20,87.0
2017-03-06,월,21,90.0
2017-03-06,월,22,91.0
2017-03-06,월,23,92.0
2017-03-06,월,24,95.0
2017-03-07,화,1,89.0
2017-03-07,화,2,80.0
2017-03-07,화,3,77.0
2017-03-07,화,4,79.0
2017-03-07,화,5,86.0
2017-03-07,화,6,87.0
2017-03-07,화,7,83.0
2017-03-07,화,8,104.0
2017-03-07,화,9,113.0
2017-03-07,화,10,90.0
2017-03-07,화,11,81.0
2017-03-07,화,12,68.0
2017-03-07,화,13,79.0
2017-03-07,화,14,78.0
2017-03-07,화,15,62.0
2017-03-07,화,16,67.0
2017-03-07,화,17,66.0
2017-03-07,화,18,71.0
2017-03-07,화,19,71.0
2017-03-07,화,20,98.0
2017-03-07,화,21,106.0
2017-03-07,화,22,111.0
2017-03-07,화,23,104.0
2017-03-07,화,24,94.0
2017-03-08,수,1,99.0
2017-03-08,수,2,99.0
2017-03-08,수,3,86.0
2017-03-08,수,4,81.0
2017-03-08,수,5,83.0
2017-03-08,수,6,97.0
2017-03-08,수,7,99.0
2017-03-08,수,8,95.0
2017-03-08,수,9,96.0
2017-03-08,수,10,96.0
2017-03-08,수,11,83.0
2017-03-08,수,12,75.0
2017-03-08,수,13,76.0
2017-03-08,수,14,76.0
2017-03-08,수,15,70.0
2017-03-08,수,16,82.0
2017-03-08,수,17,96.0
2017-03-08,수,18,85.0
2017-03-08,수,19,86.0
2017-03-08,수,20,93.0
2017-03-08,수,21,95.0
2017-03-08,수,22,101.0
2017-03-08,수,23,107.0
2017-03-08,수,24,102.0
2017-03-09,목,1,98.0
2017-03-09,목,2,97.0
2017-03-09,목,3,83.0
2017-03-09,목,4,86.0
2017-03-09,목,5,81.0
2017-03-09,목,6,93.0
2017-03-09,목,7,101.0
2017-03-09,목,8,124.0
2017-03-09,목,9,105.0
2017-03-09,목,10,80.0
2017-03-09,목,11,78.0
2017-03-09,목,12,70.0
2017-03-09,목,13,61.0
2017-03-09,목,14,63.0
2017-03-09,목,15,58.0
2017-03-09,목,16,54.0
2017-03-09,목,17,49.0
2017-03-09,목,18,47.0
2017-03-09,목,19,68.0
2017-03-09,목,20,73.0
2017-03-09,목,21,80.0
2017-03-09,목,22,104.0
2017-03-09,목,23,92.0
2017-03-09,목,24,93.0
2017-03-10,금,1,80.0
2017-03-10,금,2,86.0
2017-03-10,금,3,85.0
2017-03-10,금,4,83.0
2017-03-10,금,5,77.0
2017-03-10,금,6,81.0
2017-03-10,금,7,97.0
2017-03-10,금,8,107.0
2017-03-10,금,9,98.0
2017-03-10,금,10,81.0
2017-03-10,금,11,70.0
2017-03-10,금,12,65.0
2017-03-10,금,13,58.0
2017-03-10,금,14,51.0
2017-03-10,금,15,46.0
2017-03-10,금,16,41.0
2017-03-10,금,17,50.0
2017-03-10,금,18,58.0
2017-03-10,금,19,69.0
2017-03-10,금,20,75.0
2017-03-10,금,21,80.0
2017-03-10,금,22,83.0
2017-03-10,금,23,86.0
2017-03-10,금,24,77.0
2017-03-11,토,1,78.0
2017-03-11,토,2,75.0
2017-03-11,토,3,78.0
2017-03-11,토,4,81.0
2017-03-11,토,5,75.0
2017-03-11,토,6,70.0
2017-03-11,토,7,71.0
2017-03-11,토,8,76.0
2017-03-11,토,9,85.0
2017-03-11,토,10,82.0
2017-03-11,토,11,69.0
2017-03-11,토,12,60.0
2017-03-11,토,13,53.0
2017-03-11,토,14,46.0
2017-03-11,토,15,40.0
2017-03-11,토,16,39.0
2017-03-11,토,17,43.0
2017-03-11,토,18,50.0
2017-03-11,토,19,56.0
2017-03-11,토,20,61.0
2017-03-11,토,21,72.0
2017-03-11,토,22,80.0
2017-03-11,토,23,84.0
2017-03-11,토,24,80.0
2017-03-12,일,1,72.0
2017-03-12,일,2,70.0
2017-03-12,일,3,73.0
2017-03-12,일,4,67.0
2017-03-12,일,5,61.0
2017-03-12,일,6,61.0
2017-03-12,일,7,71.0
2017-03-12,일,8,78.0
2017-03-12,일,9,77.0
2017-03-12,일,10,65.0
2017-03-12,일,11,64.0
2017-03-12,일,12,60.0
2017-03-12,일,13,57.0
2017-03-12,일,14,54.0
2017-03-12,일,15,47.0
2017-03-12,일,16,46.0
2017-03-12,일,17,54.0
2017-03-12,일,18,56.0
2017-03-12,일,19,67.0
2017-03-12,일,20,71.0
2017-03-12,일,21,85.0
2017-03-12,일,22,84.0
2017-03-12,일,23,72.0
2017-03-12,일,24,73.0
2017-03-13,월,1,59.0
2017-03-13,월,2,64.0
2017-03-13,월,3,64.0
2017-03-13,월,4,61.0
2017-03-13,월,5,61.0
2017-03-13,월,6,69.0
2017-03-13,월,7,78.0
2017-03-13,월,8,110.0
2017-03-13,월,9,100.0
2017-03-13,월,10,70.0
2017-03-13,월,11,59.0
2017-03-13,월,12,61.0
2017-03-13,월,13,50.0
2017-03-13,월,14,53.0
2017-03-13,월,15,51.0
2017-03-13,월,16,43.0
2017-03-13,월,17,50.0
2017-03-13,월,18,53.0
2017-03-13,월,19,60.0
2017-03-13,월,20,60.0
2017-03-13,월,21,75.0
2017-03-13,월,22,77.0
2017-03-13,월,23,88.0
2017-03-13,월,24,85.0
2017-03-14,화,1,60.0
2017-03-14,화,2,59.0
2017-03-14,화,3,65.0
2017-03-14,화,4,66.0
2017-03-14,화,5,71.0
2017-03-14,화,6,74.0
2017-03-14,화,7,80.0
2017-03-14,화,8,99.0
2017-03-14,화,9,80.0
2017-03-14,화,10,73.0
2017-03-14,화,11,61.0
2017-03-14,화,12,65.0
2017-03-14,화,13,56.0
2017-03-14,화,14,56.0
2017-03-14,화,15,54.0
2017-03-14,화,16,42.0
2017-03-14,화,17,44.0
2017-03-14,화,18,54.0
2017-03-14,화,19,54.0
2017-03-14,화,20,77.0
2017-03-14,화,21,75.0
2017-03-14,화,22,83.0
2017-03-14,화,23,85.0
2017-03-14,화,24,73.0
2017-03-15,수,1,74.0
2017-03-15,수,2,68.0
2017-03-15,수,3,67.0
2017-03-15,수,4,71.0
2017-03-15,수,5,73.0
2017-03-15,수,6,72.0
2017-03-15,수,7,79.0
2017-03-15,수,8,99.0
2017-03-15,수,9,87.0
2017-03-15,수,10,74.0
2017-03-15,수,11,58.0
2017-03-15,수,12,61.0
2017-03-15,수,13,52.0
2017-03-15,수,14,48.0
2017-03-15,수,15,48.0
2017-03-15,수,16,52.0
2017-03-15,수,17,49.0
2017-03-15,수,18,51.0
2017-03-15,수,19,63.0
2017-03-15,수,20,62.0
2017-03-15,수,21,85.0
2017-03-15,수,22,79.0
2017-03-15,수,23,75.0
2017-03-15,수,24,73.0
2017-03-16,목,1,68.0
2017-03-16,목,2,71.0
2017-03-16,목,3,68.0
2017-03-16,목,4,61.0
2017-03-16,목,5,61.0
2017-03-16,목,6,65.0
2017-03-16,목,7,87.0
2017-03-16,목,8,110.0
2017-03-16,목,9,71.0
2017-03-16,목,10,68.0
2017-03-16,목,11,59.0
2017-03-16,목,12,55.0
2017-03-16,목,13,55.0
2017-03-16,목,14,54.0
2017-03-16,목,15,40.0
2017-03-16,목,16,34.0
2017-03-16,목,17,44.0
2017-03-16,목,18,53.0
2017-03-16,목,19,58.0
2017-03-16,목,20,74.0
2017-03-16,목,21,77.0
2017-03-16,목,22,86.0
2017-03-16,목,23,75.0
2017-03-16,목,24,76.0
2017-03-17,금,1,77.0
2017-03-17,금,2,66.0
2017-03-17,금,3,68.0
2017-03-17,금,4,64.0
2017-03-17,금,5,62.0
2017-03-17,금,6,69.0
2017-03-17,금,7,83.0
2017-03-17,금,8,105.0
2017-03-17,금,9,80.0
2017-03-17,금,10,50.0
2017-03-17,금,11,48.0
2017-03-17,금,12,52.0
2017-03-17,금,13,49.0
2017-03-17,금,14,54.0
2017-03-17,금,15,45.0
2017-03-17,금,16,57.0
2017-03-17,금,17,54.0
2017-03-17,금,18,53.0
2017-03-17,금,19,58.0
2017-03-17,금,20,66.0
2017-03-17,금,21,68.0
2017-03-17,금,22,66.0
2017-03-17,금,23,63.0
2017-03-17,금,24,62.0
2017-03-18,토,1,64.0
2017-03-18,토,2,62.0
2017-03-18,토,3,62.0
2017-03-18,토,4,56.0
2017-03-18,토,5,57.0
2017-03-18,토,6,58.0
2017-03-18,토,7,55.0
2017-03-18,토,8,63.0
2017-03-18,토,9,77.0
2017-03-18,토,10,70.0
2017-03-18,토,11,61.0
2017-03-18,토,12,50.0
2017-03-18,토,13,53.0
2017-03-18,토,14,47.0
2017-03-18,토,15,50.0
2017-03-18,토,16,49.0
2017-03-18,토,17,41.0
2017-03-18,토,18,44.0
2017-03-18,토,19,51.0
2017-03-18,토,20,51.0
2017-03-18,토,21,62.0
2017-03-18,토,22,69.0
2017-03-18,토,23,69.0
2017-03-18,토,24,73.0
2017-03-19,일,1,68.0
2017-03-19,일,2,63.0
2017-03-19,일,3,60.0
2017-03-19,일,4,59.0
2017-03-19,일,5,61.0
2017-03-19,일,6,61.0
2017-03-19,일,7,63.0
2017-03-19,일,8,69.0
2017-03-19,일,9,58.0
2017-03-19,일,10,49.0
2017-03-19,일,11,46.0
2017-03-19,일,12,47.0
2017-03-19,일,13,49.0
2017-03-19,일,14,49.0
2017-03-19,일,15,51.0
2017-03-19,일,16,54.0
2017-03-19,일,17,56.0
2017-03-19,일,18,55.0
2017-03-19,일,19,56.0
2017-03-19,일,20,64.0
2017-03-19,일,21,83.0
2017-03-19,일,22,75.0
2017-03-19,일,23,71.0
2017-03-19,일,24,64.0
2017-03-20,월,1,48.0
2017-03-20,월,2,49.0
2017-03-20,월,3,46.0
2017-03-20,월,4,48.0
2017-03-20,월,5,60.0
2017-03-20,월,6,58.0
2017-03-20,월,7,71.0
2017-03-20,월,8,96.0
2017-03-20,월,9,72.0
2017-03-20,월,10,47.0
2017-03-20,월,11,40.0
2017-03-20,월,12,44.0
2017-03-20,월,13,67.0
2017-03-20,월,14,62.0
2017-03-20,월,15,66.0
2017-03-20,월,16,43.0
2017-03-20,월,17,48.0
2017-03-20,월,18,60.0
2017-03-20,월,19,57.0
2017-03-20,월,20,75.0
2017-03-20,월,21,68.0
2017-03-20,월,22,77.0
2017-03-20,월,23,74.0
2017-03-20,월,24,66.0
2017-03-21,화,1,56.0
2017-03-21,화,2,52.0
2017-03-21,화,3,49.0
2017-03-21,화,4,47.0
