실적일자,요일,시간,청주 지역공급량(Gcal)
2013-05-15,수,19,35
2013-05-15,수,20,40
2013-05-15,수,21,43
2013-05-15,수,22,47
2013-05-15,수,23,45
2013-05-15,수,24,33
2013-05-16,목,01,25
2013-05-16,목,02,17
2013-05-16,목,03,17
2013-05-16,목,04,17
2013-05-16,목,05,16
2013-05-16,목,07,24
2013-05-16,목,07,35
2013-05-16,목,08,63
2013-05-16,목,09,49
2013-05-16,목,10,29
2013-05-16,목,11,30
2013-05-16,목,12,26
2013-05-16,목,13,28
2013-05-16,목,14,27
2013-05-16,목,15,27
2013-05-16,목,16,27
2013-05-16,목,17,25
2013-05-16,목,18,26
2013-05-16,목,19,30
2013-05-16,목,20,35
2013-05-16,목,21,45
2013-05-16,목,22,34
2013-05-16,목,23,36
2013-05-16,목,24,32
2013-05-17,금,01,24
2013-05-17,금,02,17
2013-05-17,금,03,16
2013-05-17,금,04,17
2013-05-17,금,05,22
2013-05-17,금,07,23
2013-05-17,금,07,35
2013-05-17,금,08,35
2013-05-17,금,09,36
2013-05-17,금,10,40
2013-05-17,금,11,33
2013-05-17,금,12,33
2013-05-17,금,13,32
2013-05-17,금,14,34
2013-05-17,금,15,27
2013-05-17,금,16,27
2013-05-17,금,17,25
2013-05-17,금,18,22
2013-05-17,금,19,31
2013-05-17,금,20,40
2013-05-17,금,21,45
2013-05-17,금,22,39
2013-05-17,금,23,34
2013-05-17,금,24,27
2013-05-18,토,01,19
2013-05-18,토,02,21
2013-05-18,토,03,19
2013-05-18,토,04,17
2013-05-18,토,05,17
2013-05-18,토,07,22
2013-05-18,토,07,25
2013-05-18,토,08,34
2013-05-18,토,09,36
2013-05-18,토,10,44
2013-05-18,토,11,42
2013-05-18,토,12,41
2013-05-18,토,13,37
2013-05-18,토,14,28
2013-05-18,토,15,26
2013-05-18,토,16,25
2013-05-18,토,17,25
2013-05-18,토,18,32
2013-05-18,토,19,32
2013-05-18,토,20,36
2013-05-18,토,21,40
2013-05-18,토,22,42
2013-05-18,토,23,34
2013-05-18,토,24,34
2013-05-19,일,01,22
2013-05-19,일,02,23
2013-05-19,일,03,25
2013-05-19,일,04,19
2013-05-19,일,05,18
2013-05-19,일,07,22
2013-05-19,일,07,25
2013-05-19,일,08,25
2013-05-19,일,09,33
2013-05-19,일,10,44
2013-05-19,일,11,39
2013-05-19,일,12,36
2013-05-19,일,13,33
2013-05-19,일,14,30
2013-05-19,일,15,27
2013-05-19,일,16,27
2013-05-19,일,17,27
2013-05-19,일,18,27
2013-05-19,일,19,37
2013-05-19,일,20,41
2013-05-19,일,21,45
2013-05-19,일,22,45
2013-05-19,일,23,38
2013-05-19,일,24,32
2013-05-20,월,01,18
2013-05-20,월,02,14
2013-05-20,월,03,12
2013-05-20,월,04,15
2013-05-20,월,05,13
2013-05-20,월,07,19
2013-05-20,월,07,37
2013-05-20,월,08,56
2013-05-20,월,09,39
2013-05-20,월,10,30
2013-05-20,월,11,28
2013-05-20,월,12,30
2013-05-20,월,13,23
2013-05-20,월,14,25
2013-05-20,월,15,20
2013-05-20,월,16,22
2013-05-20,월,17,26
2013-05-20,월,18,25
2013-05-20,월,19,33
2013-05-20,월,20,42
2013-05-20,월,21,49
2013-05-20,월,22,52
2013-05-20,월,23,48
2013-05-20,월,24,44
2013-05-21,화,01,37
2013-05-21,화,02,28
2013-05-21,화,03,27
2013-05-21,화,04,25
2013-05-21,화,05,24
2013-05-21,화,07,29
2013-05-21,화,07,46
2013-05-21,화,08,65
2013-05-21,화,09,46
2013-05-21,화,10,36
2013-05-21,화,11,29
2013-05-21,화,12,20
2013-05-21,화,13,13
2013-05-21,화,14,13
2013-05-21,화,15,12
2013-05-21,화,16,28
2013-05-21,화,17,34
2013-05-21,화,18,34
2013-05-21,화,19,41
2013-05-21,화,20,40
2013-05-21,화,21,44
2013-05-21,화,22,43
2013-05-21,화,23,42
2013-05-21,화,24,36
2013-05-22,수,01,23
2013-05-22,수,02,19
2013-05-22,수,03,17
2013-05-22,수,04,19
2013-05-22,수,05,14
2013-05-22,수,07,20
2013-05-22,수,07,47
2013-05-22,수,08,69
2013-05-22,수,09,46
2013-05-22,수,10,34
2013-05-22,수,11,31
2013-05-22,수,12,33
2013-05-22,수,13,33
2013-05-22,수,14,30
2013-05-22,수,15,25
2013-05-22,수,16,23
2013-05-22,수,17,22
2013-05-22,수,18,28
2013-05-22,수,19,35
2013-05-22,수,20,40
2013-05-22,수,21,46
2013-05-22,수,22,48
2013-05-22,수,23,49
2013-05-22,수,24,38
2013-05-23,목,01,22
2013-05-23,목,02,17
2013-05-23,목,03,21
2013-05-23,목,04,20
2013-05-23,목,05,17
2013-05-23,목,07,23
2013-05-23,목,07,44
2013-05-23,목,08,64
2013-05-23,목,09,41
2013-05-23,목,10,34
2013-05-23,목,11,32
2013-05-23,목,12,14
2013-05-23,목,13,11
2013-05-23,목,14,11
2013-05-23,목,15,16
2013-05-23,목,16,19
2013-05-23,목,17,24
2013-05-23,목,18,25
2013-05-23,목,19,35
2013-05-23,목,20,37
2013-05-23,목,21,38
2013-05-23,목,22,64
2013-05-23,목,23,40
2013-05-23,목,24,29
2013-05-24,금,01,20
2013-05-24,금,02,10
2013-05-24,금,03,14
2013-05-24,금,04,11
2013-05-24,금,05,13
2013-05-24,금,07,14
2013-05-24,금,07,37
2013-05-24,금,08,61
2013-05-24,금,09,41
2013-05-24,금,10,35
2013-05-24,금,11,31
2013-05-24,금,12,32
2013-05-24,금,13,25
2013-05-24,금,14,23
2013-05-24,금,15,28
2013-05-24,금,16,24
2013-05-24,금,17,22
2013-05-24,금,18,31
2013-05-24,금,19,33
2013-05-24,금,20,34
2013-05-24,금,21,35
2013-05-24,금,22,35
2013-05-24,금,23,40
2013-05-24,금,24,29
2013-05-25,토,01,27
2013-05-25,토,02,20
2013-05-25,토,03,18
2013-05-25,토,04,17
2013-05-25,토,05,17
2013-05-25,토,07,19
2013-05-25,토,07,26
2013-05-25,토,08,31
2013-05-25,토,09,41
2013-05-25,토,10,37
2013-05-25,토,11,37
2013-05-25,토,12,37
2013-05-25,토,13,34
2013-05-25,토,14,36
2013-05-25,토,15,30
2013-05-25,토,16,28
2013-05-25,토,17,21
2013-05-25,토,18,25
2013-05-25,토,19,28
2013-05-25,토,20,31
2013-05-25,토,21,34
2013-05-25,토,22,29
2013-05-25,토,23,29
2013-05-25,토,24,24
2013-05-26,일,01,16
2013-05-26,일,02,12
2013-05-26,일,03,13
2013-05-26,일,04,12
2013-05-26,일,05,8
2013-05-26,일,07,17
2013-05-26,일,07,22
2013-05-26,일,08,25
2013-05-26,일,09,31
2013-05-26,일,10,38
2013-05-26,일,11,36
2013-05-26,일,12,31
2013-05-26,일,13,30
2013-05-26,일,14,27
2013-05-26,일,15,25
2013-05-26,일,16,25
2013-05-26,일,17,29
2013-05-26,일,18,32
2013-05-26,일,19,39
2013-05-26,일,20,37
2013-05-26,일,21,40
2013-05-26,일,22,44
2013-05-26,일,23,35
2013-05-26,일,24,32
2013-05-27,월,01,23
2013-05-27,월,02,19
2013-05-27,월,03,15
2013-05-27,월,04,15
2013-05-27,월,05,16
2013-05-27,월,07,19
2013-05-27,월,07,36
2013-05-27,월,08,54
2013-05-27,월,09,36
2013-05-27,월,10,28
2013-05-27,월,11,21
2013-05-27,월,12,25
2013-05-27,월,13,23
2013-05-27,월,14,21
2013-05-27,월,15,20
2013-05-27,월,16,21
2013-05-27,월,17,22
2013-05-27,월,18,26
2013-05-27,월,19,37
2013-05-27,월,20,42
2013-05-27,월,21,47
2013-05-27,월,22,47
2013-05-27,월,23,37
2013-05-27,월,24,28
2013-05-28,화,01,11
2013-05-28,화,02,14
2013-05-28,화,03,15
2013-05-28,화,04,14
2013-05-28,화,05,14
2013-05-28,화,07,13
2013-05-28,화,07,26
2013-05-28,화,08,58
2013-05-28,화,09,37
2013-05-28,화,10,28
2013-05-28,화,11,26
2013-05-28,화,12,22
2013-05-28,화,13,25
2013-05-28,화,14,26
2013-05-28,화,15,25
2013-05-28,화,16,28
2013-05-28,화,17,24
2013-05-28,화,18,26
2013-05-28,화,19,35
2013-05-28,화,20,39
2013-05-28,화,21,40
2013-05-28,화,22,47
2013-05-28,화,23,37
2013-05-28,화,24,33
2013-05-29,수,01,20
2013-05-29,수,02,16
2013-05-29,수,03,18
2013-05-29,수,04,17
2013-05-29,수,05,21
2013-05-29,수,07,20
2013-05-29,수,07,35
2013-05-29,수,08,56
2013-05-29,수,09,40
2013-05-29,수,10,28
2013-05-29,수,11,25
2013-05-29,수,12,22
2013-05-29,수,13,20
2013-05-29,수,14,22
2013-05-29,수,15,20
2013-05-29,수,16,23
2013-05-29,수,17,20
2013-05-29,수,18,26
2013-05-29,수,19,36
2013-05-29,수,20,38
2013-05-29,수,21,42
2013-05-29,수,22,47
2013-05-29,수,23,40
2013-05-29,수,24,35
2013-05-30,목,01,28
2013-05-30,목,02,22
2013-05-30,목,03,19
2013-05-30,목,04,20
2013-05-30,목,05,20
2013-05-30,목,07,22
2013-05-30,목,07,33
2013-05-30,목,08,63
2013-05-30,목,09,38
2013-05-30,목,10,25
2013-05-30,목,11,19
2013-05-30,목,12,23
2013-05-30,목,13,27
2013-05-30,목,14,29
2013-05-30,목,15,24
2013-05-30,목,16,25
2013-05-30,목,17,22
2013-05-30,목,18,26
2013-05-30,목,19,31
2013-05-30,목,20,34
2013-05-30,목,21,44
2013-05-30,목,22,38
2013-05-30,목,23,36
2013-05-30,목,24,28
2013-05-31,금,01,25
2013-05-31,금,02,18
2013-05-31,금,03,17
2013-05-31,금,04,18
2013-05-31,금,05,16
2013-05-31,금,07,19
2013-05-31,금,07,36
2013-05-31,금,08,57
2013-05-31,금,09,35
2013-05-31,금,10,29
2013-05-31,금,11,19
2013-05-31,금,12,16
2013-05-31,금,13,24
2013-05-31,금,14,25
2013-05-31,금,15,31
2013-05-31,금,16,26
2013-05-31,금,17,26
2013-05-31,금,18,23
2013-05-31,금,19,29
2013-05-31,금,20,31
2013-05-31,금,21,37
2013-05-31,금,22,40
2013-05-31,금,23,38
2013-05-31,금,24,31
2013-06-01,토,01,27
2013-06-01,토,02,23
2013-06-01,토,03,19
2013-06-01,토,04,21
2013-06-01,토,05,21
2013-06-01,토,07,24
2013-06-01,토,07,24
2013-06-01,토,08,37
2013-06-01,토,09,41
2013-06-01,토,10,40
2013-06-01,토,11,37
2013-06-01,토,12,34
2013-06-01,토,13,29
2013-06-01,토,14,27
2013-06-01,토,15,26
2013-06-01,토,16,25
2013-06-01,토,17,27
2013-06-01,토,18,26
2013-06-01,토,19,31
2013-06-01,토,20,31
2013-06-01,토,21,32
2013-06-01,토,22,35
2013-06-01,토,23,32
2013-06-01,토,24,31
2013-06-02,일,01,24
2013-06-02,일,02,19
2013-06-02,일,03,17
2013-06-02,일,04,19
2013-06-02,일,05,16
2013-06-02,일,07,23
2013-06-02,일,07,22
2013-06-02,일,08,27
2013-06-02,일,09,38
2013-06-02,일,10,39
2013-06-02,일,11,42
2013-06-02,일,12,42
2013-06-02,일,13,38
2013-06-02,일,14,38
2013-06-02,일,15,33
2013-06-02,일,16,29
2013-06-02,일,17,27
2013-06-02,일,18,31
2013-06-02,일,19,37
2013-06-02,일,20,43
2013-06-02,일,21,43
2013-06-02,일,22,46
2013-06-02,일,23,40
2013-06-02,일,24,32
2013-06-03,월,01,19
2013-06-03,월,02,18
2013-06-03,월,03,17
2013-06-03,월,04,18
2013-06-03,월,05,17
2013-06-03,월,07,22
2013-06-03,월,07,29
2013-06-03,월,08,53
2013-06-03,월,09,32
2013-06-03,월,10,26
2013-06-03,월,11,26
2013-06-03,월,12,28
2013-06-03,월,13,28
2013-06-03,월,14,29
2013-06-03,월,15,31
2013-06-03,월,16,29
2013-06-03,월,17,19
2013-06-03,월,18,26
2013-06-03,월,19,33
2013-06-03,월,20,38
2013-06-03,월,21,43
2013-06-03,월,22,46
2013-06-03,월,23,41
2013-06-03,월,24,30
2013-06-04,화,01,22
2013-06-04,화,02,21
2013-06-04,화,03,22
2013-06-04,화,04,21
2013-06-04,화,05,23
2013-06-04,화,07,25
2013-06-04,화,07,38
2013-06-04,화,08,58
2013-06-04,화,09,37
2013-06-04,화,10,31
2013-06-04,화,11,31
2013-06-04,화,12,31
2013-06-04,화,13,26
2013-06-04,화,14,36
2013-06-04,화,15,41
2013-06-04,화,16,32
2013-06-04,화,17,29
2013-06-04,화,18,29
2013-06-04,화,19,34
2013-06-04,화,20,35
2013-06-04,화,21,40
2013-06-04,화,22,42
2013-06-04,화,23,39
2013-06-04,화,24,34
2013-06-05,수,01,21
2013-06-05,수,02,20
2013-06-05,수,03,24
2013-06-05,수,04,22
2013-06-05,수,05,21
2013-06-05,수,07,25
2013-06-05,수,07,35
2013-06-05,수,08,49
2013-06-05,수,09,32
2013-06-05,수,10,30
2013-06-05,수,11,33
2013-06-05,수,12,36
2013-06-05,수,13,33
2013-06-05,수,14,39
2013-06-05,수,15,31
2013-06-05,수,16,30
2013-06-05,수,17,28
2013-06-05,수,18,32
2013-06-05,수,19,32
2013-06-05,수,20,32
2013-06-05,수,21,37
2013-06-05,수,22,36
2013-06-05,수,23,31
2013-06-05,수,24,26
2013-06-06,목,01,23
2013-06-06,목,02,23
2013-06-06,목,03,19
2013-06-06,목,04,18
2013-06-06,목,05,19
2013-06-06,목,07,13
2013-06-06,목,07,14
2013-06-06,목,08,18
2013-06-06,목,09,21
2013-06-06,목,10,21
2013-06-06,목,11,29
2013-06-06,목,12,24
2013-06-06,목,13,27
2013-06-06,목,14,19
2013-06-06,목,15,18
2013-06-06,목,16,17
2013-06-06,목,17,22
2013-06-06,목,18,30
2013-06-06,목,19,32
2013-06-06,목,20,37
2013-06-06,목,21,37
2013-06-06,목,22,39
2013-06-06,목,23,31
2013-06-06,목,24,27
2013-06-07,금,01,21
2013-06-07,금,02,17
2013-06-07,금,03,10
2013-06-07,금,04,11
2013-06-07,금,05,11
2013-06-07,금,07,14
2013-06-07,금,07,21
2013-06-07,금,08,39
2013-06-07,금,09,26
2013-06-07,금,10,31
2013-06-07,금,11,30
2013-06-07,금,12,30
2013-06-07,금,13,27
2013-06-07,금,14,37
2013-06-07,금,15,38
2013-06-07,금,16,37
2013-06-07,금,17,21
2013-06-07,금,18,15
2013-06-07,금,19,22
2013-06-07,금,20,26
2013-06-07,금,21,30
2013-06-07,금,22,33
2013-06-07,금,23,25
2013-06-07,금,24,22
2013-06-08,토,01,14
2013-06-08,토,02,12
2013-06-08,토,03,13
2013-06-08,토,04,14
2013-06-08,토,05,14
2013-06-08,토,07,15
2013-06-08,토,07,15
2013-06-08,토,08,18
2013-06-08,토,09,25
2013-06-08,토,10,27
2013-06-08,토,11,34
2013-06-08,토,12,28
2013-06-08,토,13,27
2013-06-08,토,14,26
2013-06-08,토,15,23
2013-06-08,토,16,18
2013-06-08,토,17,19
2013-06-08,토,18,22
2013-06-08,토,19,24
2013-06-08,토,20,25
2013-06-08,토,21,25
2013-06-08,토,22,26
2013-06-08,토,23,25
2013-06-08,토,24,21
2013-06-09,일,01,16
2013-06-09,일,02,14
2013-06-09,일,03,13
2013-06-09,일,04,10
2013-06-09,일,05,12
2013-06-09,일,07,12
2013-06-09,일,07,14
2013-06-09,일,08,18
2013-06-09,일,09,25
2013-06-09,일,10,29
2013-06-09,일,11,26
2013-06-09,일,12,25
2013-06-09,일,13,23
2013-06-09,일,14,23
2013-06-09,일,15,22
2013-06-09,일,16,20
2013-06-09,일,17,22
2013-06-09,일,18,24
2013-06-09,일,19,27
2013-06-09,일,20,28
2013-06-09,일,21,34
2013-06-09,일,22,34
2013-06-09,일,23,27
2013-06-09,일,24,23
2013-06-10,월,01,16
2013-06-10,월,02,12
2013-06-10,월,03,13
2013-06-10,월,04,13
2013-06-10,월,05,11
2013-06-10,월,07,15
2013-06-10,월,07,20
2013-06-10,월,08,43
2013-06-10,월,09,24
2013-06-10,월,10,24
2013-06-10,월,11,36
2013-06-10,월,12,19
2013-06-10,월,13,24
2013-06-10,월,14,27
2013-06-10,월,15,29
2013-06-10,월,16,30
2013-06-10,월,17,21
2013-06-10,월,18,25
2013-06-10,월,19,26
2013-06-10,월,20,27
2013-06-10,월,21,28
2013-06-10,월,22,32
2013-06-10,월,23,28
2013-06-10,월,24,24
2013-06-11,화,01,16
2013-06-11,화,02,17
2013-06-11,화,03,14
2013-06-11,화,04,14
2013-06-11,화,05,16
2013-06-11,화,07,18
2013-06-11,화,07,23
2013-06-11,화,08,33
2013-06-11,화,09,25
2013-06-11,화,10,25
2013-06-11,화,11,27
2013-06-11,화,12,24
2013-06-11,화,13,22
2013-06-11,화,14,30
2013-06-11,화,15,29
2013-06-11,화,16,22
2013-06-11,화,17,11
2013-06-11,화,18,18
2013-06-11,화,19,25
2013-06-11,화,20,28
2013-06-11,화,21,33
2013-06-11,화,22,34
2013-06-11,화,23,27
2013-06-11,화,24,21
2013-06-12,수,01,16
2013-06-12,수,02,16
2013-06-12,수,03,10
2013-06-12,수,04,12
2013-06-12,수,05,8
2013-06-12,수,07,9
2013-06-12,수,07,23
2013-06-12,수,08,34
2013-06-12,수,09,24
2013-06-12,수,10,22
2013-06-12,수,11,21
2013-06-12,수,12,16
2013-06-12,수,13,16
2013-06-12,수,14,17
2013-06-12,수,15,18
2013-06-12,수,16,19
2013-06-12,수,17,18
2013-06-12,수,18,19
2013-06-12,수,19,18
2013-06-12,수,20,28
2013-06-12,수,21,30
2013-06-12,수,22,33
2013-06-12,수,23,33
2013-06-12,수,24,25
2013-06-13,목,01,17
2013-06-13,목,02,15
2013-06-13,목,03,13
2013-06-13,목,04,12
2013-06-13,목,05,9
2013-06-13,목,07,10
2013-06-13,목,07,20
2013-06-13,목,08,39
2013-06-13,목,09,23
2013-06-13,목,10,23
2013-06-13,목,11,23
2013-06-13,목,12,23
2013-06-13,목,13,19
2013-06-13,목,14,22
2013-06-13,목,15,23
2013-06-13,목,16,19
2013-06-13,목,17,15
2013-06-13,목,18,16
2013-06-13,목,19,20
2013-06-13,목,20,27
2013-06-13,목,21,31
2013-06-13,목,22,29
2013-06-13,목,23,28
2013-06-13,목,24,21
2013-06-14,금,01,17
2013-06-14,금,02,10
2013-06-14,금,03,13
2013-06-14,금,04,11
2013-06-14,금,05,15
2013-06-14,금,07,13
2013-06-14,금,07,21
2013-06-14,금,08,33
2013-06-14,금,09,21
2013-06-14,금,10,25
2013-06-14,금,11,25
2013-06-14,금,12,22
2013-06-14,금,13,19
2013-06-14,금,14,21
2013-06-14,금,15,17
2013-06-14,금,16,17
2013-06-14,금,17,15
2013-06-14,금,18,20
2013-06-14,금,19,21
2013-06-14,금,20,20
2013-06-14,금,21,28
2013-06-14,금,22,27
2013-06-14,금,23,23
2013-06-14,금,24,17
2013-06-15,토,01,16
2013-06-15,토,02,12
2013-06-15,토,03,10
2013-06-15,토,04,11
2013-06-15,토,05,11
2013-06-15,토,07,12
2013-06-15,토,07,15
2013-06-15,토,08,20
2013-06-15,토,09,23
2013-06-15,토,10,26
2013-06-15,토,11,28
2013-06-15,토,12,31
2013-06-15,토,13,28
2013-06-15,토,14,25
2013-06-15,토,15,25
2013-06-15,토,16,20
2013-06-15,토,17,18
2013-06-15,토,18,22
2013-06-15,토,19,23
2013-06-15,토,20,26
2013-06-15,토,21,24
2013-06-15,토,22,27
2013-06-15,토,23,25
2013-06-15,토,24,17
2013-06-16,일,01,12
2013-06-16,일,02,11
2013-06-16,일,03,9
2013-06-16,일,04,10
2013-06-16,일,05,10
2013-06-16,일,07,10
2013-06-16,일,07,12
2013-06-16,일,08,16
2013-06-16,일,09,21
2013-06-16,일,10,25
2013-06-16,일,11,30
2013-06-16,일,12,28
2013-06-16,일,13,26
2013-06-16,일,14,25
2013-06-16,일,15,20
2013-06-16,일,16,18
2013-06-16,일,17,21
2013-06-16,일,18,21
2013-06-16,일,19,26
2013-06-16,일,20,26
2013-06-16,일,21,30
2013-06-16,일,22,31
2013-06-16,일,23,26
2013-06-16,일,24,19
2013-06-17,월,01,11
2013-06-17,월,02,8
2013-06-17,월,03,10
2013-06-17,월,04,9
2013-06-17,월,05,8
2013-06-17,월,07,9
2013-06-17,월,07,24
2013-06-17,월,08,34
2013-06-17,월,09,20
2013-06-17,월,10,19
2013-06-17,월,11,22
2013-06-17,월,12,15
2013-06-17,월,13,17
2013-06-17,월,14,30
2013-06-17,월,15,34
2013-06-17,월,16,31
2013-06-17,월,17,21
2013-06-17,월,18,18
2013-06-17,월,19,21
2013-06-17,월,20,23
2013-06-17,월,21,28
2013-06-17,월,22,29
2013-06-17,월,23,24
2013-06-17,월,24,20
2013-06-18,화,01,13
2013-06-18,화,02,14
2013-06-18,화,03,12
2013-06-18,화,04,11
2013-06-18,화,05,13
2013-06-18,화,07,9
2013-06-18,화,07,22
2013-06-18,화,08,26
2013-06-18,화,09,18
2013-06-18,화,10,20
2013-06-18,화,11,20
2013-06-18,화,12,16
2013-06-18,화,13,15
2013-06-18,화,14,17
2013-06-18,화,15,18
2013-06-18,화,16,18
2013-06-18,화,17,16
2013-06-18,화,18,21
2013-06-18,화,19,26
2013-06-18,화,20,25
2013-06-18,화,21,26
2013-06-18,화,22,24
2013-06-18,화,23,22
2013-06-18,화,24,18
2013-06-19,수,01,13
2013-06-19,수,02,12
2013-06-19,수,03,11
2013-06-19,수,04,13
2013-06-19,수,05,11
2013-06-19,수,07,11
2013-06-19,수,07,20
2013-06-19,수,08,27
2013-06-19,수,09,19
2013-06-19,수,10,17
2013-06-19,수,11,26
2013-06-19,수,12,25
2013-06-19,수,13,20
2013-06-19,수,14,32
2013-06-19,수,15,32
2013-06-19,수,16,30
2013-06-19,수,17,19
2013-06-19,수,18,19
2013-06-19,수,19,20
2013-06-19,수,20,25
2013-06-19,수,21,21
2013-06-19,수,22,25
2013-06-19,수,23,20
2013-06-19,수,24,19
2013-06-20,목,01,11
2013-06-20,목,02,10
2013-06-20,목,03,11
2013-06-20,목,04,11
2013-06-20,목,05,8
2013-06-20,목,07,8
2013-06-20,목,07,19
2013-06-20,목,08,36
2013-06-20,목,09,18
2013-06-20,목,10,22
2013-06-20,목,11,31
2013-06-20,목,12,21
2013-06-20,목,13,20
2013-06-20,목,14,33
2013-06-20,목,15,30
2013-06-20,목,16,31
2013-06-20,목,17,18
2013-06-20,목,18,23
2013-06-20,목,19,19
2013-06-20,목,20,19
2013-06-20,목,21,21
2013-06-20,목,22,22
2013-06-20,목,23,21
2013-06-20,목,24,15
2013-06-21,금,01,15
2013-06-21,금,02,9
2013-06-21,금,03,9
2013-06-21,금,04,11
2013-06-21,금,05,11
2013-06-21,금,07,10
2013-06-21,금,07,15
2013-06-21,금,08,27
2013-06-21,금,09,15
2013-06-21,금,10,21
2013-06-21,금,11,32
2013-06-21,금,12,28
2013-06-21,금,13,24
2013-06-21,금,14,29
2013-06-21,금,15,29
2013-06-21,금,16,28
2013-06-21,금,17,19
2013-06-21,금,18,22
2013-06-21,금,19,21
2013-06-21,금,20,22
2013-06-21,금,21,20
2013-06-21,금,22,17
2013-06-21,금,23,14
2013-06-21,금,24,16
2013-06-22,토,01,9
2013-06-22,토,02,7
2013-06-22,토,03,10
2013-06-22,토,04,7
2013-06-22,토,05,7
2013-06-22,토,07,7
2013-06-22,토,07,12
2013-06-22,토,08,15
2013-06-22,토,09,21
2013-06-22,토,10,20
2013-06-22,토,11,25
2013-06-22,토,12,22
2013-06-22,토,13,21
2013-06-22,토,14,22
2013-06-22,토,15,16
2013-06-22,토,16,17
2013-06-22,토,17,16
2013-06-22,토,18,20
2013-06-22,토,19,23
2013-06-22,토,20,19
2013-06-22,토,21,21
2013-06-22,토,22,23
2013-06-22,토,23,22
2013-06-22,토,24,14
2013-06-23,일,01,11
2013-06-23,일,02,9
2013-06-23,일,03,6
2013-06-23,일,04,6
2013-06-23,일,05,8
2013-06-23,일,07,9
2013-06-23,일,07,10
2013-06-23,일,08,13
2013-06-23,일,09,21
2013-06-23,일,10,21
2013-06-23,일,11,20
2013-06-23,일,12,21
2013-06-23,일,13,16
2013-06-23,일,14,16
2013-06-23,일,15,15
2013-06-23,일,16,15
2013-06-23,일,17,18
2013-06-23,일,18,17
2013-06-23,일,19,22
2013-06-23,일,20,23
2013-06-23,일,21,25
2013-06-23,일,22,28
2013-06-23,일,23,19
2013-06-23,일,24,18
2013-06-24,월,01,13
2013-06-24,월,02,13
2013-06-24,월,03,12
2013-06-24,월,04,8
2013-06-24,월,05,13
2013-06-24,월,07,6
2013-06-24,월,07,21
2013-06-24,월,08,30
2013-06-24,월,09,18
2013-06-24,월,10,20
2013-06-24,월,11,22
2013-06-24,월,12,21
2013-06-24,월,13,20
2013-06-24,월,14,30
2013-06-24,월,15,29
2013-06-24,월,16,24
2013-06-24,월,17,21
2013-06-24,월,18,20
2013-06-24,월,19,23
2013-06-24,월,20,20
2013-06-24,월,21,20
2013-06-24,월,22,23
2013-06-24,월,23,26
2013-06-24,월,24,14
2013-06-25,화,01,12
2013-06-25,화,02,10
2013-06-25,화,03,12
2013-06-25,화,04,8
2013-06-25,화,05,10
2013-06-25,화,07,10
2013-06-25,화,07,18
2013-06-25,화,08,28
2013-06-25,화,09,15
2013-06-25,화,10,23
2013-06-25,화,11,32
2013-06-25,화,12,20
2013-06-25,화,13,18
2013-06-25,화,14,22
2013-06-25,화,15,32
2013-06-25,화,16,30
2013-06-25,화,17,23
2013-06-25,화,18,16
2013-06-25,화,19,17
2013-06-25,화,20,21
2013-06-25,화,21,22
2013-06-25,화,22,19
2013-06-25,화,23,20
2013-06-25,화,24,17
2013-06-26,수,01,15
2013-06-26,수,02,12
2013-06-26,수,03,11
2013-06-26,수,04,9
2013-06-26,수,05,11
2013-06-26,수,07,9
2013-06-26,수,07,17
2013-06-26,수,08,28
2013-06-26,수,09,13
2013-06-26,수,10,8
2013-06-26,수,11,20
2013-06-26,수,12,19
2013-06-26,수,13,19
2013-06-26,수,14,23
2013-06-26,수,15,27
2013-06-26,수,16,26
2013-06-26,수,17,16
2013-06-26,수,18,13
2013-06-26,수,19,20
2013-06-26,수,20,18
2013-06-26,수,21,23
2013-06-26,수,22,24
2013-06-26,수,23,20
2013-06-26,수,24,14
2013-06-27,목,01,8
2013-06-27,목,02,7
2013-06-27,목,03,9
2013-06-27,목,04,7
2013-06-27,목,05,8
2013-06-27,목,07,6
2013-06-27,목,07,21
2013-06-27,목,08,28
2013-06-27,목,09,13
2013-06-27,목,10,10
2013-06-27,목,11,23
2013-06-27,목,12,24
2013-06-27,목,13,20
2013-06-27,목,14,28
2013-06-27,목,15,25
2013-06-27,목,16,24
2013-06-27,목,17,20
2013-06-27,목,18,17
2013-06-27,목,19,15
2013-06-27,목,20,22
2013-06-27,목,21,22
2013-06-27,목,22,23
2013-06-27,목,23,18
2013-06-27,목,24,14
2013-06-28,금,01,10
2013-06-28,금,02,9
2013-06-28,금,03,7
2013-06-28,금,04,9
2013-06-28,금,05,8
2013-06-28,금,07,8
2013-06-28,금,07,16
2013-06-28,금,08,30
2013-06-28,금,09,13
2013-06-28,금,10,15
2013-06-28,금,11,21
2013-06-28,금,12,16
2013-06-28,금,13,21
2013-06-28,금,14,25
2013-06-28,금,15,27
2013-06-28,금,16,18
2013-06-28,금,17,15
2013-06-28,금,18,16
2013-06-28,금,19,18
2013-06-28,금,20,21
2013-06-28,금,21,18
2013-06-28,금,22,22
2013-06-28,금,23,16
2013-06-28,금,24,12
2013-06-29,토,01,10
2013-06-29,토,02,8
2013-06-29,토,03,6
2013-06-29,토,04,6
2013-06-29,토,05,6
